timestamp,asset_id,asset_type,sf6_pressure_bar,busbar_temp_c,busbar_delta_t,voltage_stability_pu,overall_status
2024-01-13 18:30:00,SUB-01,Substation,5.809,31.68,6.68,0.9956,Warning
2024-01-13 18:35:00,SUB-02,Substation,5.8,32.19,7.19,1.0093,Normal
2024-01-13 18:40:00,SUB-03,Substation,5.805,32.16,7.16,1.0059,Normal
2024-01-13 18:45:00,SUB-01,Substation,5.837,31.78,6.78,1.0066,Warning
2024-01-13 18:50:00,SUB-02,Substation,5.773,31.82,6.82,1.0014,Normal
2024-01-13 18:55:00,SUB-03,Substation,5.768,31.85,6.85,1.0053,Normal
2024-01-13 19:00:00,SUB-01,Substation,5.787,32.38,7.38,0.9911,Normal
2024-01-13 19:05:00,SUB-02,Substation,5.839,32.56,7.56,1.0143,Normal
2024-01-13 19:10:00,SUB-03,Substation,5.803,31.85,6.85,0.9992,Normal
2024-01-13 19:15:00,SUB-01,Substation,5.795,32.52,7.52,1.0004,Normal
2024-01-13 19:20:00,SUB-02,Substation,5.814,32.0,7.0,1.0114,Normal
2024-01-13 19:25:00,SUB-03,Substation,5.796,31.43,6.43,0.9953,Normal
2024-01-13 19:30:00,SUB-01,Substation,5.87,32.18,7.18,0.9903,Normal
2024-01-13 19:35:00,SUB-02,Substation,5.878,31.84,6.84,0.9977,Normal
2024-01-13 19:40:00,SUB-03,Substation,5.842,32.4,7.4,1.0042,Normal
2024-01-13 19:45:00,SUB-01,Substation,5.794,31.29,6.29,0.9958,Normal
2024-01-13 19:50:00,SUB-02,Substation,5.761,31.71,6.71,0.9987,Normal
2024-01-13 19:55:00,SUB-03,Substation,5.782,31.54,6.54,1.0027,Normal
2024-01-13 20:00:00,SUB-01,Substation,5.866,31.71,6.71,1.0035,Normal
2024-01-13 20:05:00,SUB-02,Substation,5.859,32.0,7.0,0.9942,Normal
2024-01-13 20:10:00,SUB-03,Substation,5.764,32.58,7.58,1.0085,Normal
2024-01-13 20:15:00,SUB-01,Substation,5.776,32.12,7.12,0.9986,Normal
2024-01-13 20:20:00,SUB-02,Substation,5.831,31.56,6.56,1.0064,Normal
2024-01-13 20:25:00,SUB-03,Substation,5.821,32.35,7.35,0.9951,Normal
2024-01-13 20:30:00,SUB-01,Substation,5.822,31.71,6.71,1.0027,Normal
2024-01-13 20:35:00,SUB-02,Substation,5.786,31.51,6.51,0.9962,Normal
2024-01-13 20:40:00,SUB-03,Substation,5.764,31.56,6.56,0.9939,Normal
2024-01-13 20:45:00,SUB-01,Substation,5.797,31.7,6.7,1.0054,Normal
2024-01-13 20:50:00,SUB-02,Substation,5.76,31.26,6.26,1.0026,Normal
2024-01-13 20:55:00,SUB-03,Substation,5.799,32.11,7.11,1.0058,Normal
2024-01-13 21:00:00,SUB-01,Substation,5.785,32.11,7.11,0.9977,Normal
2024-01-13 21:05:00,SUB-02,Substation,5.785,31.66,6.66,1.0059,Normal
2024-01-13 21:10:00,SUB-03,Substation,5.792,32.21,7.21,0.997,Normal
2024-01-13 21:15:00,SUB-01,Substation,5.845,32.38,7.38,0.9973,Normal
2024-01-13 21:20:00,SUB-02,Substation,5.903,32.0,7.0,0.9964,Normal
2024-01-13 21:25:00,SUB-03,Substation,5.887,32.22,7.22,0.994,Normal
2024-01-13 21:30:00,SUB-01,Substation,5.775,31.87,6.87,0.9961,Normal
2024-01-13 21:35:00,SUB-02,Substation,5.79,32.11,7.11,1.0023,Normal
2024-01-13 21:40:00,SUB-03,Substation,5.901,31.54,6.54,1.0024,Normal
2024-01-13 21:45:00,SUB-01,Substation,5.949,31.38,6.38,1.0132,Normal
2024-01-13 21:50:00,SUB-02,Substation,5.895,31.79,6.79,1.0063,Normal
2024-01-13 21:55:00,SUB-03,Substation,5.909,32.08,7.08,1.0015,Normal
2024-01-13 22:00:00,SUB-01,Substation,5.942,31.51,6.51,1.0051,Normal
2024-01-13 22:05:00,SUB-02,Substation,5.939,32.02,7.02,1.0028,Normal
2024-01-13 22:10:00,SUB-03,Substation,6.022,31.96,6.96,1.0008,Normal
2024-01-13 22:15:00,SUB-01,Substation,6.147,31.63,6.63,0.9991,Normal
2024-01-13 22:20:00,SUB-02,Substation,6.117,31.82,6.82,0.9958,Normal
2024-01-13 22:25:00,SUB-03,Substation,5.999,32.06,7.06,1.0022,Normal
2024-01-13 22:30:00,SUB-01,Substation,6.12,32.11,7.11,0.9994,Normal
2024-01-13 22:35:00,SUB-02,Substation,6.088,32.17,7.17,1.0015,Normal
2024-01-13 22:40:00,SUB-03,Substation,6.117,32.04,7.04,1.001,Normal
2024-01-13 22:45:00,SUB-01,Substation,6.119,32.5,7.5,0.9928,Normal
2024-01-13 22:50:00,SUB-02,Substation,6.11,31.87,6.87,1.002,Normal
2024-01-13 22:55:00,SUB-03,Substation,6.11,31.34,6.34,1.0083,Normal
2024-01-13 23:00:00,SUB-01,Substation,6.072,32.11,7.11,1.0057,Normal
2024-01-13 23:05:00,SUB-02,Substation,5.997,32.47,7.47,1.0025,Normal
2024-01-13 23:10:00,SUB-03,Substation,5.958,31.06,6.06,1.0009,Normal
2024-01-13 23:15:00,SUB-01,Substation,5.938,32.09,7.09,0.9935,Normal
2024-01-13 23:20:00,SUB-02,Substation,5.891,31.25,6.25,1.0028,Normal
2024-01-13 23:25:00,SUB-03,Substation,5.824,31.48,6.48,1.0124,Normal
2024-01-13 23:30:00,SUB-01,Substation,5.782,32.11,7.11,1.0081,Normal
2024-01-13 23:35:00,SUB-02,Substation,5.777,32.01,7.01,1.0045,Normal
2024-01-13 23:40:00,SUB-03,Substation,5.776,32.02,7.02,1.006,Normal
2024-01-13 23:45:00,SUB-01,Substation,5.881,31.14,6.14,1.0053,Normal
2024-01-13 23:50:00,SUB-02,Substation,5.86,32.28,7.28,0.9991,Normal
2024-01-13 23:55:00,SUB-03,Substation,5.81,31.83,6.83,0.9982,Normal
2024-01-14 00:00:00,SUB-01,Substation,5.819,32.12,7.12,1.0073,Normal
2024-01-14 00:05:00,SUB-02,Substation,5.739,31.78,6.78,0.9898,Normal
2024-01-14 00:10:00,SUB-03,Substation,5.704,33.04,8.04,1.004,Normal
2024-01-14 00:15:00,SUB-01,Substation,5.647,31.84,6.84,1.0071,Normal
2024-01-14 00:20:00,SUB-02,Substation,5.557,32.39,7.39,1.001,Warning
2024-01-14 00:25:00,SUB-03,Substation,5.543,31.8,6.8,1.0014,Warning
2024-01-14 00:30:00,SUB-01,Substation,5.645,32.46,7.46,0.9897,Normal
2024-01-14 00:35:00,SUB-02,Substation,5.731,32.09,7.09,1.0018,Normal
2024-01-14 00:40:00,SUB-03,Substation,5.775,32.11,7.11,1.0003,Normal
2024-01-14 00:45:00,SUB-01,Substation,5.746,32.5,7.5,0.9987,Normal
2024-01-14 00:50:00,SUB-02,Substation,5.775,32.0,7.0,1.0019,Normal
2024-01-14 00:55:00,SUB-03,Substation,5.825,31.93,6.93,0.9917,Normal
2024-01-14 01:00:00,SUB-01,Substation,5.932,32.09,7.09,1.0014,Normal
2024-01-14 01:05:00,SUB-02,Substation,5.98,31.85,6.85,0.9992,Normal
2024-01-14 01:10:00,SUB-03,Substation,5.928,30.66,5.66,1.0073,Normal
2024-01-14 01:15:00,SUB-01,Substation,5.922,32.38,7.38,0.992,Normal
2024-01-14 01:20:00,SUB-02,Substation,5.938,31.72,6.72,1.0087,Normal
2024-01-14 01:25:00,SUB-03,Substation,5.989,31.51,6.51,1.0029,Normal
2024-01-14 01:30:00,SUB-01,Substation,6.014,31.79,6.79,1.0025,Warning
2024-01-14 01:35:00,SUB-02,Substation,5.986,32.02,7.02,0.9983,Normal
2024-01-14 01:40:00,SUB-03,Substation,5.999,32.16,7.16,0.997,Normal
2024-01-14 01:45:00,SUB-01,Substation,5.95,31.25,6.25,0.9944,Normal
2024-01-14 01:50:00,SUB-02,Substation,5.876,31.56,6.56,0.9904,Normal
2024-01-14 01:55:00,SUB-03,Substation,5.778,32.16,7.16,0.999,Normal
2024-01-14 02:00:00,SUB-01,Substation,5.741,32.15,7.15,1.0031,Normal
2024-01-14 02:05:00,SUB-02,Substation,5.851,32.32,7.32,1.0024,Warning
2024-01-14 02:10:00,SUB-03,Substation,6.003,31.59,6.59,1.0035,Normal
2024-01-14 02:15:00,SUB-01,Substation,5.931,32.09,7.09,1.0131,Normal
2024-01-14 02:20:00,SUB-02,Substation,5.935,32.0,7.0,1.0023,Normal
2024-01-14 02:25:00,SUB-03,Substation,5.895,31.96,6.96,1.0003,Normal
2024-01-14 02:30:00,SUB-01,Substation,5.834,31.99,6.99,0.9974,Normal
2024-01-14 02:35:00,SUB-02,Substation,5.819,32.07,7.07,1.0037,Normal
2024-01-14 02:40:00,SUB-03,Substation,5.877,31.82,6.82,1.005,Normal
2024-01-14 02:45:00,SUB-01,Substation,5.843,32.3,7.3,0.9947,Normal
2024-01-14 02:50:00,SUB-02,Substation,5.888,31.6,6.6,1.0027,Normal
2024-01-14 02:55:00,SUB-03,Substation,5.913,31.75,6.75,0.9937,Normal
2024-01-14 03:00:00,SUB-01,Substation,5.941,32.72,7.72,0.9942,Normal
2024-01-14 03:05:00,SUB-02,Substation,5.925,31.36,6.36,0.9953,Normal
2024-01-14 03:10:00,SUB-03,Substation,5.968,32.1,7.1,1.0004,Normal
2024-01-14 03:15:00,SUB-01,Substation,6.002,32.79,7.79,0.9954,Warning
2024-01-14 03:20:00,SUB-02,Substation,5.991,32.1,7.1,1.0068,Normal
2024-01-14 03:25:00,SUB-03,Substation,6.06,31.72,6.72,1.0042,Normal
2024-01-14 03:30:00,SUB-01,Substation,6.059,31.23,6.23,1.0106,Normal
2024-01-14 03:35:00,SUB-02,Substation,6.066,32.42,7.42,0.9959,Normal
2024-01-14 03:40:00,SUB-03,Substation,6.048,32.35,7.35,1.0079,Normal
2024-01-14 03:45:00,SUB-01,Substation,6.15,31.46,6.46,0.9964,Normal
2024-01-14 03:50:00,SUB-02,Substation,6.184,32.57,7.57,1.0004,Normal
2024-01-14 03:55:00,SUB-03,Substation,6.204,32.18,7.18,1.0004,Normal
2024-01-14 04:00:00,SUB-01,Substation,6.242,32.37,7.37,1.0031,Normal
2024-01-14 04:05:00,SUB-02,Substation,6.214,32.04,7.04,0.9874,Normal
2024-01-14 04:10:00,SUB-03,Substation,6.099,32.27,7.27,1.0044,Normal
2024-01-14 04:15:00,SUB-01,Substation,6.102,31.48,6.48,0.993,Normal
2024-01-14 04:20:00,SUB-02,Substation,6.059,32.22,7.22,1.0012,Normal
2024-01-14 04:25:00,SUB-03,Substation,5.966,31.17,6.17,0.9951,Normal
2024-01-14 04:30:00,SUB-01,Substation,6.017,32.13,7.13,1.0041,Normal
2024-01-14 04:35:00,SUB-02,Substation,6.028,31.75,6.75,0.9991,Normal
2024-01-14 04:40:00,SUB-03,Substation,5.978,31.63,6.63,1.0079,Normal
2024-01-14 04:45:00,SUB-01,Substation,6.026,32.48,7.48,0.996,Normal
2024-01-14 04:50:00,SUB-02,Substation,5.956,32.25,7.25,0.9924,Normal
2024-01-14 04:55:00,SUB-03,Substation,6.037,34.08,9.08,0.999,Normal
2024-01-14 05:00:00,SUB-01,Substation,6.065,33.39,8.39,0.9987,Normal
2024-01-14 05:05:00,SUB-02,Substation,6.085,33.65,8.65,0.9994,Normal
2024-01-14 05:10:00,SUB-03,Substation,5.972,34.41,9.41,1.0001,Normal
2024-01-14 05:15:00,SUB-01,Substation,6.038,34.04,9.04,1.0054,Normal
2024-01-14 05:20:00,SUB-02,Substation,6.0,34.84,9.84,0.996,Normal
2024-01-14 05:25:00,SUB-03,Substation,5.983,35.13,10.13,0.9936,Warning
2024-01-14 05:30:00,SUB-01,Substation,6.061,36.15,11.15,1.0044,Warning
2024-01-14 05:35:00,SUB-02,Substation,6.016,35.87,10.87,0.9882,Warning
2024-01-14 05:40:00,SUB-03,Substation,5.972,36.04,11.04,0.9965,Warning
2024-01-14 05:45:00,SUB-01,Substation,5.9,36.26,11.26,0.9954,Warning
2024-01-14 05:50:00,SUB-02,Substation,5.904,37.14,12.14,0.9982,Warning
2024-01-14 05:55:00,SUB-03,Substation,5.947,36.81,11.81,1.002,Warning
2024-01-14 06:00:00,SUB-01,Substation,5.964,39.67,14.67,1.0048,Warning
2024-01-14 06:05:00,SUB-02,Substation,5.989,38.25,13.25,1.0014,Warning
2024-01-14 06:10:00,SUB-03,Substation,5.865,39.59,14.59,0.9961,Warning
2024-01-14 06:15:00,SUB-01,Substation,5.902,39.67,14.67,1.0004,Warning
2024-01-14 06:20:00,SUB-02,Substation,5.956,40.69,15.69,0.9906,Warning
2024-01-14 06:25:00,SUB-03,Substation,5.917,40.98,15.98,1.0052,Warning
2024-01-14 06:30:00,SUB-01,Substation,5.944,41.51,16.51,1.004,Warning
2024-01-14 06:35:00,SUB-02,Substation,5.903,38.57,13.57,1.0007,Warning
2024-01-14 06:40:00,SUB-03,Substation,5.843,41.71,16.71,1.0008,Warning
2024-01-14 06:45:00,SUB-01,Substation,5.737,40.7,15.7,0.9924,Warning
2024-01-14 06:50:00,SUB-02,Substation,5.716,43.15,18.15,0.9872,Warning
2024-01-14 06:55:00,SUB-03,Substation,5.666,42.86,17.86,0.9936,Warning
2024-01-14 07:00:00,SUB-01,Substation,5.606,42.77,17.77,0.9972,Warning
2024-01-14 07:05:00,SUB-02,Substation,5.511,42.13,17.13,0.9857,Warning
2024-01-14 07:10:00,SUB-03,Substation,5.548,43.59,18.59,0.9836,Warning
2024-01-14 07:15:00,SUB-01,Substation,5.587,45.53,20.53,0.9862,Warning
2024-01-14 07:20:00,SUB-02,Substation,5.689,45.42,20.42,0.9865,Warning
2024-01-14 07:25:00,SUB-03,Substation,5.589,45.71,20.71,0.9813,Warning
2024-01-14 07:30:00,SUB-01,Substation,5.633,46.96,21.96,0.9972,Warning
2024-01-14 07:35:00,SUB-02,Substation,5.692,44.93,19.93,0.9871,Warning
2024-01-14 07:40:00,SUB-03,Substation,5.677,46.57,21.57,0.9817,Warning
2024-01-14 07:45:00,SUB-01,Substation,5.676,46.4,21.4,0.9861,Warning
2024-01-14 07:50:00,SUB-02,Substation,5.729,46.39,21.39,0.9871,Warning
2024-01-14 07:55:00,SUB-03,Substation,5.785,46.03,21.03,1.0013,Warning
2024-01-14 08:00:00,SUB-01,Substation,5.744,48.51,23.51,0.9804,Warning
2024-01-14 08:05:00,SUB-02,Substation,5.753,46.62,21.62,0.9958,Warning
2024-01-14 08:10:00,SUB-03,Substation,5.755,49.53,24.53,0.9802,Warning
2024-01-14 08:15:00,SUB-01,Substation,5.83,49.53,24.53,0.99,Warning
2024-01-14 08:20:00,SUB-02,Substation,5.765,46.11,21.11,0.9887,Warning
2024-01-14 08:25:00,SUB-03,Substation,5.734,49.05,24.05,0.989,Warning
2024-01-14 08:30:00,SUB-01,Substation,5.791,47.66,22.66,0.9853,Warning
2024-01-14 08:35:00,SUB-02,Substation,5.792,49.02,24.02,0.9856,Warning
2024-01-14 08:40:00,SUB-03,Substation,5.77,49.52,24.52,0.9876,Warning
2024-01-14 08:45:00,SUB-01,Substation,5.78,51.13,26.13,0.9976,Warning
2024-01-14 08:50:00,SUB-02,Substation,5.749,52.36,27.36,0.9939,Warning
2024-01-14 08:55:00,SUB-03,Substation,5.756,50.58,25.58,0.9816,Warning
2024-01-14 09:00:00,SUB-01,Substation,5.71,52.97,27.97,0.9855,Warning
2024-01-14 09:05:00,SUB-02,Substation,5.814,53.21,28.21,0.9802,Warning
2024-01-14 09:10:00,SUB-03,Substation,5.786,53.43,28.43,0.9842,Warning
2024-01-14 09:15:00,SUB-01,Substation,5.872,51.93,26.93,0.9843,Warning
2024-01-14 09:20:00,SUB-02,Substation,5.914,53.85,28.85,0.9895,Warning
2024-01-14 09:25:00,SUB-03,Substation,5.997,52.74,27.74,0.9878,Warning
2024-01-14 09:30:00,SUB-01,Substation,6.101,54.27,29.27,0.9889,Warning
2024-01-14 09:35:00,SUB-02,Substation,6.08,55.73,30.73,0.9941,Warning
2024-01-14 09:40:00,SUB-03,Substation,6.076,53.52,28.52,0.9938,Warning
2024-01-14 09:45:00,SUB-01,Substation,6.042,54.86,29.86,0.9776,Warning
2024-01-14 09:50:00,SUB-02,Substation,6.005,53.8,28.8,0.9877,Warning
2024-01-14 09:55:00,SUB-03,Substation,6.024,56.61,31.61,0.9767,Warning
2024-01-14 10:00:00,SUB-01,Substation,6.052,54.2,29.2,0.9815,Warning
2024-01-14 10:05:00,SUB-02,Substation,5.997,54.31,29.31,0.9734,Warning
2024-01-14 10:10:00,SUB-03,Substation,6.029,52.06,27.06,0.9841,Warning
2024-01-14 10:15:00,SUB-01,Substation,6.025,57.0,32.0,0.9863,Warning
2024-01-14 10:20:00,SUB-02,Substation,6.098,54.23,29.23,0.9767,Warning
2024-01-14 10:25:00,SUB-03,Substation,6.113,56.11,31.11,0.9831,Warning
2024-01-14 10:30:00,SUB-01,Substation,6.105,59.39,34.39,0.9847,Warning
2024-01-14 10:35:00,SUB-02,Substation,6.081,57.0,32.0,0.9845,Warning
2024-01-14 10:40:00,SUB-03,Substation,6.012,56.34,31.34,0.9834,Warning
2024-01-14 10:45:00,SUB-01,Substation,6.059,58.18,33.18,0.9897,Warning
2024-01-14 10:50:00,SUB-02,Substation,6.026,59.58,34.58,0.9758,Warning
2024-01-14 10:55:00,SUB-03,Substation,6.002,57.32,32.32,0.9802,Warning
2024-01-14 11:00:00,SUB-01,Substation,5.988,55.94,30.94,0.9819,Warning
2024-01-14 11:05:00,SUB-02,Substation,6.01,59.13,34.13,0.9834,Warning
2024-01-14 11:10:00,SUB-03,Substation,6.0,60.98,35.98,0.9798,Critical
2024-01-14 11:15:00,SUB-01,Substation,6.089,56.55,31.55,0.9756,Warning
2024-01-14 11:20:00,SUB-02,Substation,6.117,58.96,33.96,0.9847,Warning
2024-01-14 11:25:00,SUB-03,Substation,6.068,61.82,36.82,0.9771,Critical
2024-01-14 11:30:00,SUB-01,Substation,6.137,65.83,40.83,0.9845,Critical
2024-01-14 11:35:00,SUB-02,Substation,6.13,63.7,38.7,0.9811,Critical
2024-01-14 11:40:00,SUB-03,Substation,6.139,62.28,37.28,0.9804,Critical
2024-01-14 11:45:00,SUB-01,Substation,6.128,57.58,32.58,0.9757,Warning
2024-01-14 11:50:00,SUB-02,Substation,6.064,61.29,36.29,0.9797,Critical
2024-01-14 11:55:00,SUB-03,Substation,6.028,61.75,36.75,0.9802,Critical
2024-01-14 12:00:00,SUB-01,Substation,5.992,57.56,32.56,0.9849,Warning
2024-01-14 12:05:00,SUB-02,Substation,6.007,62.65,37.65,0.9768,Critical
2024-01-14 12:10:00,SUB-03,Substation,5.951,64.84,39.84,0.97,Critical
2024-01-14 12:15:00,SUB-01,Substation,5.973,62.44,37.44,0.9797,Critical
2024-01-14 12:20:00,SUB-02,Substation,6.036,61.25,36.25,0.9672,Critical
2024-01-14 12:25:00,SUB-03,Substation,6.004,60.77,35.77,0.979,Critical
2024-01-14 12:30:00,SUB-01,Substation,6.079,63.07,38.07,0.9774,Critical
2024-01-14 12:35:00,SUB-02,Substation,6.088,62.33,37.33,0.9704,Critical
2024-01-14 12:40:00,SUB-03,Substation,6.11,64.41,39.41,0.9755,Critical
2024-01-14 12:45:00,SUB-01,Substation,6.151,65.8,40.8,0.971,Critical
2024-01-14 12:50:00,SUB-02,Substation,6.149,59.71,34.71,0.9649,Warning
2024-01-14 12:55:00,SUB-03,Substation,6.054,63.75,38.75,0.9777,Critical
2024-01-14 13:00:00,SUB-01,Substation,6.052,64.35,39.35,0.9732,Critical
2024-01-14 13:05:00,SUB-02,Substation,5.984,61.28,36.28,0.9679,Critical
2024-01-14 13:10:00,SUB-03,Substation,5.897,66.19,41.19,0.9737,Critical
2024-01-14 13:15:00,SUB-01,Substation,5.94,64.61,39.61,0.9673,Critical
2024-01-14 13:20:00,SUB-02,Substation,5.918,63.32,38.32,0.9776,Critical
2024-01-14 13:25:00,SUB-03,Substation,5.946,66.56,41.56,0.9738,Critical
2024-01-14 13:30:00,SUB-01,Substation,5.914,69.43,44.43,0.9691,Critical
2024-01-14 13:35:00,SUB-02,Substation,5.992,69.39,44.39,0.9738,Critical
2024-01-14 13:40:00,SUB-03,Substation,5.965,66.65,41.65,0.9801,Critical
2024-01-14 13:45:00,SUB-01,Substation,5.924,64.99,39.99,0.9741,Critical
2024-01-14 13:50:00,SUB-02,Substation,5.963,63.65,38.65,0.9826,Critical
2024-01-14 13:55:00,SUB-03,Substation,5.942,67.72,42.72,0.9802,Critical
2024-01-14 14:00:00,SUB-01,Substation,5.915,67.55,42.55,0.9804,Critical
2024-01-14 14:05:00,SUB-02,Substation,5.998,65.29,40.29,0.9815,Critical
2024-01-14 14:10:00,SUB-03,Substation,6.045,66.32,41.32,0.975,Critical
2024-01-14 14:15:00,SUB-01,Substation,5.962,69.33,44.33,0.9861,Critical
2024-01-14 14:20:00,SUB-02,Substation,6.065,69.71,44.71,0.9776,Critical
2024-01-14 14:25:00,SUB-03,Substation,6.128,66.35,41.35,0.9758,Critical
2024-01-14 14:30:00,SUB-01,Substation,5.976,67.64,42.64,0.9821,Critical
2024-01-14 14:35:00,SUB-02,Substation,6.034,67.64,42.64,0.9817,Critical
2024-01-14 14:40:00,SUB-03,Substation,6.085,64.77,39.77,0.9844,Critical
2024-01-14 14:45:00,SUB-01,Substation,6.002,66.03,41.03,0.9802,Critical
2024-01-14 14:50:00,SUB-02,Substation,6.018,66.13,41.13,0.9787,Critical
2024-01-14 14:55:00,SUB-03,Substation,6.041,65.98,40.98,0.9813,Critical
2024-01-14 15:00:00,SUB-01,Substation,6.04,70.81,45.81,0.9679,Critical
2024-01-14 15:05:00,SUB-02,Substation,5.936,70.22,45.22,0.9773,Critical
2024-01-14 15:10:00,SUB-03,Substation,5.917,66.38,41.38,0.9688,Critical
2024-01-14 15:15:00,SUB-01,Substation,5.941,66.08,41.08,0.968,Critical
2024-01-14 15:20:00,SUB-02,Substation,5.958,66.16,41.16,0.9805,Critical
2024-01-14 15:25:00,SUB-03,Substation,6.008,70.56,45.56,0.9617,Critical
2024-01-14 15:30:00,SUB-01,Substation,5.925,67.82,42.82,0.967,Critical
2024-01-14 15:35:00,SUB-02,Substation,5.909,71.54,46.54,0.9682,Critical
2024-01-14 15:40:00,SUB-03,Substation,5.931,65.22,40.22,0.9768,Critical
2024-01-14 15:45:00,SUB-01,Substation,5.921,71.02,46.02,0.9656,Critical
2024-01-14 15:50:00,SUB-02,Substation,5.948,68.76,43.76,0.9677,Critical
2024-01-14 15:55:00,SUB-03,Substation,5.94,72.86,47.86,0.9672,Critical
2024-01-14 16:00:00,SUB-01,Substation,5.948,67.66,42.66,0.9736,Critical
2024-01-14 16:05:00,SUB-02,Substation,5.987,69.09,44.09,0.9767,Critical
2024-01-14 16:10:00,SUB-03,Substation,5.973,72.96,47.96,0.9767,Critical
2024-01-14 16:15:00,SUB-01,Substation,6.057,68.72,43.72,0.9748,Critical
2024-01-14 16:20:00,SUB-02,Substation,6.046,73.79,48.79,0.9778,Critical
2024-01-14 16:25:00,SUB-03,Substation,5.959,67.48,42.48,0.9775,Critical
2024-01-14 16:30:00,SUB-01,Substation,5.961,71.01,46.01,0.9766,Critical
2024-01-14 16:35:00,SUB-02,Substation,5.91,73.25,48.25,0.9633,Critical
2024-01-14 16:40:00,SUB-03,Substation,5.952,68.06,43.06,0.9789,Critical
2024-01-14 16:45:00,SUB-01,Substation,5.922,70.35,45.35,0.9587,Critical
2024-01-14 16:50:00,SUB-02,Substation,5.932,65.47,40.47,0.9795,Critical
2024-01-14 16:55:00,SUB-03,Substation,5.975,72.25,47.25,0.9623,Critical
2024-01-14 17:00:00,SUB-01,Substation,5.908,72.96,47.96,0.9685,Critical
2024-01-14 17:05:00,SUB-02,Substation,5.884,67.24,42.24,0.9709,Critical
2024-01-14 17:10:00,SUB-03,Substation,5.886,66.7,41.7,0.971,Critical
2024-01-14 17:15:00,SUB-01,Substation,5.837,64.95,39.95,0.9756,Critical
2024-01-14 17:20:00,SUB-02,Substation,5.807,71.58,46.58,0.9629,Critical
2024-01-14 17:25:00,SUB-03,Substation,5.772,70.03,45.03,0.9673,Critical
2024-01-14 17:30:00,SUB-01,Substation,5.845,71.77,46.77,0.9571,Critical
2024-01-14 17:35:00,SUB-02,Substation,5.786,71.87,46.87,0.9599,Critical
2024-01-14 17:40:00,SUB-03,Substation,5.797,69.36,44.36,0.9684,Critical
2024-01-14 17:45:00,SUB-01,Substation,5.797,68.93,43.93,0.9639,Critical
2024-01-14 17:50:00,SUB-02,Substation,5.839,74.34,49.34,0.9611,Critical
2024-01-14 17:55:00,SUB-03,Substation,5.785,66.58,41.58,0.9852,Critical
2024-01-14 18:00:00,SUB-01,Substation,5.848,70.66,45.66,0.9642,Critical
2024-01-14 18:05:00,SUB-02,Substation,5.794,69.4,44.4,0.9711,Critical
2024-01-14 18:10:00,SUB-03,Substation,5.778,65.17,40.17,0.9714,Critical
2024-01-14 18:15:00,SUB-01,Substation,5.704,69.58,44.58,0.9797,Critical
2024-01-14 18:20:00,SUB-02,Substation,5.742,69.09,44.09,0.9721,Critical
2024-01-14 18:25:00,SUB-03,Substation,5.789,67.35,42.35,0.9805,Critical
2024-01-14 18:30:00,SUB-01,Substation,5.795,71.88,46.88,0.9751,Critical
2024-01-14 18:35:00,SUB-02,Substation,5.819,69.7,44.7,0.9629,Critical
2024-01-14 18:40:00,SUB-03,Substation,5.826,72.22,47.22,0.9706,Critical
2024-01-14 18:45:00,SUB-01,Substation,5.822,68.43,43.43,0.9759,Critical
2024-01-14 18:50:00,SUB-02,Substation,5.828,69.76,44.76,0.966,Critical
2024-01-14 18:55:00,SUB-03,Substation,5.83,68.24,43.24,0.9623,Critical
2024-01-14 19:00:00,SUB-01,Substation,5.876,69.22,44.22,0.9804,Critical
2024-01-14 19:05:00,SUB-02,Substation,5.955,64.17,39.17,0.9774,Critical
2024-01-14 19:10:00,SUB-03,Substation,6.059,70.56,45.56,0.9763,Critical
2024-01-14 19:15:00,SUB-01,Substation,6.037,66.75,41.75,0.9682,Critical
2024-01-14 19:20:00,SUB-02,Substation,6.046,67.06,42.06,0.9813,Critical
2024-01-14 19:25:00,SUB-03,Substation,6.028,64.03,39.03,0.9696,Critical
2024-01-14 19:30:00,SUB-01,Substation,6.046,67.18,42.18,0.9685,Critical
2024-01-14 19:35:00,SUB-02,Substation,6.072,68.15,43.15,0.9817,Critical
2024-01-14 19:40:00,SUB-03,Substation,6.031,65.02,40.02,0.9751,Critical
2024-01-14 19:45:00,SUB-01,Substation,6.014,67.99,42.99,0.9717,Critical
2024-01-14 19:50:00,SUB-02,Substation,5.992,63.82,38.82,0.9732,Critical
2024-01-14 19:55:00,SUB-03,Substation,5.959,66.12,41.12,0.9788,Critical
2024-01-14 20:00:00,SUB-01,Substation,5.954,68.69,43.69,0.964,Critical
2024-01-14 20:05:00,SUB-02,Substation,5.998,66.49,41.49,0.9719,Critical
2024-01-14 20:10:00,SUB-03,Substation,5.929,72.3,47.3,0.9719,Critical
2024-01-14 20:15:00,SUB-01,Substation,5.875,64.46,39.46,0.9719,Critical
2024-01-14 20:20:00,SUB-02,Substation,5.839,66.08,41.08,0.9773,Critical
2024-01-14 20:25:00,SUB-03,Substation,5.799,68.09,43.09,0.9747,Critical
2024-01-14 20:30:00,SUB-01,Substation,5.834,66.19,41.19,0.9743,Critical
2024-01-14 20:35:00,SUB-02,Substation,5.896,66.23,41.23,0.9646,Critical
2024-01-14 20:40:00,SUB-03,Substation,6.008,66.23,41.23,0.9716,Critical
2024-01-14 20:45:00,SUB-01,Substation,6.028,62.13,37.13,0.9925,Critical
2024-01-14 20:50:00,SUB-02,Substation,5.988,66.8,41.8,0.9746,Critical
