timestamp,asset_id,asset_type,oil_temp_c,load_pct,vibration_um,overall_status
2024-01-15 10:25:00,TRF-03,Transformer,96.26,131.21,2.385,Critical
2024-01-15 10:30:00,TRF-04,Transformer,98.93,135.4,2.729,Critical
2024-01-15 10:35:00,TRF-05,Transformer,90.02,123.25,2.255,Critical
2024-01-15 10:40:00,TRF-01,Transformer,84.16,102.09,2.361,Warning
2024-01-15 10:45:00,TRF-02,Transformer,89.72,118.22,2.263,Warning
2024-01-15 10:50:00,TRF-03,Transformer,95.4,133.32,2.504,Critical
2024-01-15 10:55:00,TRF-04,Transformer,91.31,124.33,2.444,Critical
2024-01-15 11:00:00,TRF-05,Transformer,92.25,117.48,2.423,Warning
2024-01-15 11:05:00,TRF-01,Transformer,92.97,126.4,2.49,Critical
2024-01-15 11:10:00,TRF-02,Transformer,92.17,129.43,2.307,Critical
2024-01-15 11:15:00,TRF-03,Transformer,93.14,128.33,2.365,Critical
2024-01-15 11:20:00,TRF-04,Transformer,83.73,106.43,2.441,Warning
2024-01-15 11:25:00,TRF-05,Transformer,87.69,100.46,2.3,Warning
2024-01-15 11:30:00,TRF-01,Transformer,81.98,96.83,2.232,Warning
2024-01-15 11:35:00,TRF-02,Transformer,76.6,77.72,2.283,Normal
2024-01-15 11:40:00,TRF-03,Transformer,72.08,80.09,2.144,Normal
2024-01-15 11:45:00,TRF-04,Transformer,73.7,82.07,2.277,Normal
2024-01-15 11:50:00,TRF-05,Transformer,82.19,95.51,2.178,Warning
2024-01-15 11:55:00,TRF-01,Transformer,77.13,85.79,2.153,Normal
2024-01-15 12:00:00,TRF-02,Transformer,81.31,92.77,2.332,Warning
2024-01-15 12:05:00,TRF-03,Transformer,81.14,101.41,2.401,Warning
2024-01-15 12:10:00,TRF-04,Transformer,81.28,87.22,2.16,Warning
2024-01-15 12:15:00,TRF-05,Transformer,74.67,77.73,2.288,Normal
2024-01-15 12:20:00,TRF-01,Transformer,77.41,79.19,2.153,Normal
2024-01-15 12:25:00,TRF-02,Transformer,73.92,72.22,2.386,Normal
2024-01-15 12:30:00,TRF-03,Transformer,73.79,75.26,2.075,Normal
2024-01-15 12:35:00,TRF-04,Transformer,75.13,78.44,2.17,Normal
2024-01-15 12:40:00,TRF-05,Transformer,74.26,79.6,2.174,Normal
2024-01-15 12:45:00,TRF-01,Transformer,68.19,66.84,1.992,Normal
2024-01-15 12:50:00,TRF-02,Transformer,60.11,36.81,1.86,Normal
2024-01-15 12:55:00,TRF-03,Transformer,60.0,36.0,1.839,Normal
2024-01-15 13:00:00,TRF-04,Transformer,52.71,26.58,1.96,Normal
2024-01-15 13:05:00,TRF-05,Transformer,57.5,31.82,2.106,Normal
2024-01-15 13:10:00,TRF-01,Transformer,59.36,37.55,1.98,Normal
2024-01-15 13:15:00,TRF-02,Transformer,66.49,54.07,1.951,Normal
2024-01-15 13:20:00,TRF-03,Transformer,59.21,36.84,1.904,Normal
2024-01-15 13:25:00,TRF-04,Transformer,61.45,42.94,1.99,Normal
2024-01-15 13:30:00,TRF-05,Transformer,54.92,29.07,2.013,Normal
2024-01-15 13:35:00,TRF-01,Transformer,56.6,29.94,2.094,Normal
2024-01-15 13:40:00,TRF-02,Transformer,53.41,28.0,1.994,Normal
2024-01-15 13:45:00,TRF-03,Transformer,59.47,41.12,2.07,Normal
2024-01-15 13:50:00,TRF-04,Transformer,63.06,44.46,2.041,Normal
2024-01-15 13:55:00,TRF-05,Transformer,61.03,45.06,2.071,Normal
2024-01-15 14:00:00,TRF-01,Transformer,65.22,60.04,1.864,Normal
2024-01-15 14:05:00,TRF-02,Transformer,64.83,57.81,1.997,Normal
2024-01-15 14:10:00,TRF-03,Transformer,57.13,29.42,1.762,Normal
2024-01-15 14:15:00,TRF-04,Transformer,50.89,11.21,2.01,Normal
2024-01-15 14:20:00,TRF-05,Transformer,48.51,14.43,2.008,Normal
2024-01-15 14:25:00,TRF-01,Transformer,57.93,29.97,2.048,Normal
2024-01-15 14:30:00,TRF-02,Transformer,60.02,35.31,1.891,Normal
2024-01-15 14:35:00,TRF-03,Transformer,59.82,40.63,1.926,Normal
2024-01-15 14:40:00,TRF-04,Transformer,64.02,43.11,2.051,Normal
2024-01-15 14:45:00,TRF-05,Transformer,63.73,38.15,1.963,Normal
2024-01-15 14:50:00,TRF-01,Transformer,63.22,51.03,1.989,Normal
2024-01-15 14:55:00,TRF-02,Transformer,62.72,41.13,1.971,Normal
2024-01-15 15:00:00,TRF-03,Transformer,61.17,42.06,2.008,Normal
2024-01-15 15:05:00,TRF-04,Transformer,57.38,32.43,1.948,Normal
2024-01-15 15:10:00,TRF-05,Transformer,55.47,28.05,1.986,Normal
2024-01-15 15:15:00,TRF-01,Transformer,56.19,29.47,2.075,Normal
2024-01-15 15:20:00,TRF-02,Transformer,63.09,40.61,1.933,Normal
2024-01-15 15:25:00,TRF-03,Transformer,61.03,43.77,1.934,Normal
2024-01-15 15:30:00,TRF-04,Transformer,63.24,47.22,1.957,Normal
2024-01-15 15:35:00,TRF-05,Transformer,65.98,54.17,2.103,Normal
2024-01-15 15:40:00,TRF-01,Transformer,67.52,71.23,2.077,Normal
2024-01-15 15:45:00,TRF-02,Transformer,64.92,54.4,2.037,Normal
2024-01-15 15:50:00,TRF-03,Transformer,60.5,44.44,2.096,Normal
2024-01-15 15:55:00,TRF-04,Transformer,74.01,72.01,2.181,Normal
2024-01-15 16:00:00,TRF-05,Transformer,74.89,74.84,2.081,Normal
2024-01-15 16:05:00,TRF-01,Transformer,73.82,78.9,2.193,Normal
2024-01-15 16:10:00,TRF-02,Transformer,70.11,69.69,2.195,Normal
2024-01-15 16:15:00,TRF-03,Transformer,73.85,77.5,2.173,Normal
2024-01-15 16:20:00,TRF-04,Transformer,77.83,76.18,2.126,Normal
2024-01-15 16:25:00,TRF-05,Transformer,80.77,93.76,2.325,Warning
2024-01-15 16:30:00,TRF-01,Transformer,71.32,64.91,2.065,Normal
2024-01-15 16:35:00,TRF-02,Transformer,63.57,51.06,1.981,Normal
2024-01-15 16:40:00,TRF-03,Transformer,65.14,47.0,1.98,Normal
2024-01-15 16:45:00,TRF-04,Transformer,69.71,64.66,2.034,Normal
2024-01-15 16:50:00,TRF-05,Transformer,67.95,57.3,2.056,Normal
2024-01-15 16:55:00,TRF-01,Transformer,71.94,75.76,2.02,Normal
2024-01-15 17:00:00,TRF-02,Transformer,67.0,67.17,1.962,Normal
2024-01-15 17:05:00,TRF-03,Transformer,68.94,59.47,2.167,Normal
2024-01-15 17:10:00,TRF-04,Transformer,61.5,40.69,2.044,Normal
2024-01-15 17:15:00,TRF-05,Transformer,54.65,25.86,2.062,Normal
2024-01-15 17:20:00,TRF-01,Transformer,56.04,28.01,2.144,Normal
2024-01-15 17:25:00,TRF-02,Transformer,50.38,14.47,2.107,Normal
2024-01-15 17:30:00,TRF-03,Transformer,56.47,27.01,2.059,Normal
2024-01-15 17:35:00,TRF-04,Transformer,49.1,17.64,2.074,Normal
2024-01-15 17:40:00,TRF-05,Transformer,49.46,12.16,1.964,Normal
2024-01-15 17:45:00,TRF-01,Transformer,44.85,4.14,2.0,Normal
2024-01-15 17:50:00,TRF-02,Transformer,45.71,1.76,1.896,Normal
2024-01-15 17:55:00,TRF-03,Transformer,48.88,15.12,2.039,Normal
2024-01-15 18:00:00,TRF-04,Transformer,58.81,33.03,2.015,Normal
2024-01-15 18:05:00,TRF-05,Transformer,64.97,47.76,1.993,Normal
2024-01-15 18:10:00,TRF-01,Transformer,61.31,43.13,1.927,Normal
2024-01-15 18:15:00,TRF-02,Transformer,58.27,41.14,2.148,Normal
2024-01-15 18:20:00,TRF-03,Transformer,61.43,38.79,1.889,Normal
2024-01-15 18:25:00,TRF-04,Transformer,56.71,30.24,1.992,Normal
2024-01-15 18:30:00,TRF-05,Transformer,59.62,39.56,1.967,Normal
2024-01-15 18:35:00,TRF-01,Transformer,63.85,48.02,2.065,Normal
2024-01-15 18:40:00,TRF-02,Transformer,66.39,54.55,2.011,Normal
2024-01-15 18:45:00,TRF-03,Transformer,66.62,57.58,2.1,Normal
2024-01-15 18:50:00,TRF-04,Transformer,73.6,73.04,2.132,Normal
2024-01-15 18:55:00,TRF-05,Transformer,77.36,85.35,2.211,Normal
2024-01-15 19:00:00,TRF-01,Transformer,76.6,85.56,2.242,Normal
2024-01-15 19:05:00,TRF-02,Transformer,70.09,71.13,2.041,Normal
2024-01-15 19:10:00,TRF-03,Transformer,67.83,57.38,1.949,Normal
2024-01-15 19:15:00,TRF-04,Transformer,65.11,59.94,2.007,Normal
2024-01-15 19:20:00,TRF-05,Transformer,62.89,54.4,1.896,Normal
2024-01-15 19:25:00,TRF-01,Transformer,60.31,37.34,1.984,Normal
2024-01-15 19:30:00,TRF-02,Transformer,68.24,55.56,1.949,Normal
2024-01-15 19:35:00,TRF-03,Transformer,69.25,64.24,2.095,Normal
2024-01-15 19:40:00,TRF-04,Transformer,74.7,84.09,2.231,Normal
2024-01-15 19:45:00,TRF-05,Transformer,80.1,89.72,2.079,Normal
2024-01-15 19:50:00,TRF-01,Transformer,71.84,70.81,2.133,Normal
2024-01-15 19:55:00,TRF-02,Transformer,70.41,69.64,1.956,Normal
2024-01-15 20:00:00,TRF-03,Transformer,80.44,91.79,2.423,Warning
2024-01-15 20:05:00,TRF-04,Transformer,83.4,103.21,2.412,Warning
2024-01-15 20:10:00,TRF-05,Transformer,79.88,95.82,2.237,Warning
2024-01-15 20:15:00,TRF-01,Transformer,78.35,83.85,2.195,Normal
2024-01-15 20:20:00,TRF-02,Transformer,75.53,81.84,2.217,Normal
2024-01-15 20:25:00,TRF-03,Transformer,79.79,82.08,2.244,Normal
2024-01-15 20:30:00,TRF-04,Transformer,84.14,105.9,2.263,Warning
2024-01-15 20:35:00,TRF-05,Transformer,94.69,115.99,2.449,Warning
2024-01-15 20:40:00,TRF-01,Transformer,89.19,119.83,2.247,Critical
2024-01-15 20:45:00,TRF-02,Transformer,85.5,117.35,2.334,Warning
2024-01-15 20:50:00,TRF-03,Transformer,89.3,112.79,2.319,Warning
2024-01-15 20:55:00,TRF-04,Transformer,88.55,114.7,2.236,Critical
2024-01-15 21:00:00,TRF-05,Transformer,79.26,89.47,2.252,Normal
2024-01-15 21:05:00,TRF-01,Transformer,78.83,91.85,2.352,Warning
2024-01-15 21:10:00,TRF-02,Transformer,82.63,103.69,2.284,Warning
2024-01-15 21:15:00,TRF-03,Transformer,86.65,104.87,2.31,Warning
2024-01-15 21:20:00,TRF-04,Transformer,78.54,89.24,2.073,Normal
2024-01-15 21:25:00,TRF-05,Transformer,82.63,91.88,2.243,Warning
2024-01-15 21:30:00,TRF-01,Transformer,77.07,81.71,2.236,Normal
2024-01-15 21:35:00,TRF-02,Transformer,76.96,87.33,2.158,Warning
2024-01-15 21:40:00,TRF-03,Transformer,82.48,91.63,2.156,Warning
2024-01-15 21:45:00,TRF-04,Transformer,72.69,63.21,2.05,Normal
2024-01-15 21:50:00,TRF-05,Transformer,65.89,60.24,2.024,Normal
2024-01-15 21:55:00,TRF-01,Transformer,63.68,40.39,1.847,Normal
2024-01-15 22:00:00,TRF-02,Transformer,61.27,43.4,2.038,Normal
2024-01-15 22:05:00,TRF-03,Transformer,61.07,42.16,2.031,Normal
2024-01-15 22:10:00,TRF-04,Transformer,65.08,55.97,1.953,Normal
2024-01-15 22:15:00,TRF-05,Transformer,67.64,60.24,1.947,Normal
2024-01-15 22:20:00,TRF-01,Transformer,64.26,50.88,1.969,Normal
2024-01-15 22:25:00,TRF-02,Transformer,65.67,56.45,2.036,Normal
2024-01-15 22:30:00,TRF-03,Transformer,68.41,70.19,2.031,Normal
2024-01-15 22:35:00,TRF-04,Transformer,83.87,90.21,2.178,Warning
2024-01-15 22:40:00,TRF-05,Transformer,77.19,78.37,2.183,Normal
2024-01-15 22:45:00,TRF-01,Transformer,75.64,83.69,2.042,Warning
2024-01-15 22:50:00,TRF-02,Transformer,75.51,79.59,2.279,Normal
2024-01-15 22:55:00,TRF-03,Transformer,69.43,66.09,2.058,Normal
2024-01-15 23:00:00,TRF-04,Transformer,75.02,74.13,2.176,Normal
2024-01-15 23:05:00,TRF-05,Transformer,76.75,91.81,2.181,Warning
2024-01-15 23:10:00,TRF-01,Transformer,85.11,97.38,2.291,Warning
2024-01-15 23:15:00,TRF-02,Transformer,80.31,108.48,2.259,Warning
2024-01-15 23:20:00,TRF-03,Transformer,85.21,106.94,2.128,Warning
2024-01-15 23:25:00,TRF-04,Transformer,84.8,114.51,2.38,Warning
2024-01-15 23:30:00,TRF-05,Transformer,82.13,101.74,2.17,Warning
2024-01-15 23:35:00,TRF-01,Transformer,80.93,94.74,2.176,Warning
2024-01-15 23:40:00,TRF-02,Transformer,85.31,105.52,2.279,Warning
2024-01-15 23:45:00,TRF-03,Transformer,75.96,87.67,2.117,Normal
2024-01-15 23:50:00,TRF-04,Transformer,73.02,71.63,2.121,Normal
2024-01-15 23:55:00,TRF-05,Transformer,68.84,63.11,2.216,Normal
2024-01-16 00:00:00,TRF-01,Transformer,66.49,53.42,2.091,Normal
2024-01-16 00:05:00,TRF-02,Transformer,66.0,55.97,2.032,Normal
2024-01-16 00:10:00,TRF-03,Transformer,56.72,32.46,2.062,Normal
2024-01-16 00:15:00,TRF-04,Transformer,56.93,31.82,2.018,Normal
2024-01-16 00:20:00,TRF-05,Transformer,52.96,20.38,1.999,Normal
2024-01-16 00:25:00,TRF-01,Transformer,60.58,30.09,1.947,Normal
2024-01-16 00:30:00,TRF-02,Transformer,55.68,30.63,2.056,Normal
2024-01-16 00:35:00,TRF-03,Transformer,51.33,18.7,1.977,Normal
2024-01-16 00:40:00,TRF-04,Transformer,59.15,41.58,2.039,Normal
2024-01-16 00:45:00,TRF-05,Transformer,62.64,44.38,1.975,Normal
2024-01-16 00:50:00,TRF-01,Transformer,56.88,28.64,1.851,Normal
2024-01-16 00:55:00,TRF-02,Transformer,63.22,50.93,1.986,Normal
2024-01-16 01:00:00,TRF-03,Transformer,66.47,61.78,1.88,Normal
2024-01-16 01:05:00,TRF-04,Transformer,64.72,53.2,2.056,Normal
2024-01-16 01:10:00,TRF-05,Transformer,71.2,63.14,2.045,Normal
2024-01-16 01:15:00,TRF-01,Transformer,77.38,81.53,2.237,Warning
2024-01-16 01:20:00,TRF-02,Transformer,83.16,93.94,2.235,Warning
2024-01-16 01:25:00,TRF-03,Transformer,79.94,101.86,2.225,Warning
2024-01-16 01:30:00,TRF-04,Transformer,82.26,103.67,2.188,Warning
2024-01-16 01:35:00,TRF-05,Transformer,75.11,80.73,2.119,Normal
2024-01-16 01:40:00,TRF-01,Transformer,75.71,80.11,2.218,Normal
2024-01-16 01:45:00,TRF-02,Transformer,77.83,88.28,2.223,Normal
2024-01-16 01:50:00,TRF-03,Transformer,79.14,89.75,2.29,Warning
2024-01-16 01:55:00,TRF-04,Transformer,84.02,103.74,2.272,Warning
2024-01-16 02:00:00,TRF-05,Transformer,82.91,101.82,2.248,Warning
2024-01-16 02:05:00,TRF-01,Transformer,81.64,100.7,2.165,Warning
2024-01-16 02:10:00,TRF-02,Transformer,82.99,95.82,2.166,Warning
2024-01-16 02:15:00,TRF-03,Transformer,83.71,103.63,2.367,Warning
2024-01-16 02:20:00,TRF-04,Transformer,75.92,83.15,2.232,Normal
2024-01-16 02:25:00,TRF-05,Transformer,69.4,66.95,1.978,Normal
2024-01-16 02:30:00,TRF-01,Transformer,64.79,59.16,2.105,Normal
2024-01-16 02:35:00,TRF-02,Transformer,68.34,66.7,2.11,Normal
2024-01-16 02:40:00,TRF-03,Transformer,71.27,73.94,2.202,Normal
2024-01-16 02:45:00,TRF-04,Transformer,78.58,77.55,2.051,Normal
2024-01-16 02:50:00,TRF-05,Transformer,67.98,65.47,2.107,Normal
2024-01-16 02:55:00,TRF-01,Transformer,68.45,59.42,2.114,Normal
2024-01-16 03:00:00,TRF-02,Transformer,65.08,55.34,2.16,Normal
2024-01-16 03:05:00,TRF-03,Transformer,68.89,62.33,1.957,Normal
2024-01-16 03:10:00,TRF-04,Transformer,68.78,63.72,1.956,Warning
2024-01-16 03:15:00,TRF-05,Transformer,67.98,53.64,1.99,Normal
2024-01-16 03:20:00,TRF-01,Transformer,67.2,56.27,1.994,Normal
2024-01-16 03:25:00,TRF-02,Transformer,66.84,60.23,1.872,Normal
2024-01-16 03:30:00,TRF-03,Transformer,67.08,55.5,2.136,Normal
2024-01-16 03:35:00,TRF-04,Transformer,68.69,66.57,1.927,Normal
2024-01-16 03:40:00,TRF-05,Transformer,70.35,63.07,1.942,Normal
2024-01-16 03:45:00,TRF-01,Transformer,70.29,61.07,2.002,Normal
2024-01-16 03:50:00,TRF-02,Transformer,57.89,38.25,2.02,Normal
2024-01-16 03:55:00,TRF-03,Transformer,55.74,32.17,1.943,Normal
2024-01-16 04:00:00,TRF-04,Transformer,57.41,31.34,1.806,Normal
2024-01-16 04:05:00,TRF-05,Transformer,53.05,15.67,2.003,Normal
2024-01-16 04:10:00,TRF-01,Transformer,57.25,37.28,1.919,Normal
2024-01-16 04:15:00,TRF-02,Transformer,65.41,49.54,2.054,Normal
2024-01-16 04:20:00,TRF-03,Transformer,63.03,41.88,1.945,Normal
2024-01-16 04:25:00,TRF-04,Transformer,60.6,39.88,2.034,Normal
2024-01-16 04:30:00,TRF-05,Transformer,60.32,37.59,2.09,Normal
2024-01-16 04:35:00,TRF-01,Transformer,61.25,45.7,1.991,Normal
2024-01-16 04:40:00,TRF-02,Transformer,60.09,42.16,1.996,Normal
2024-01-16 04:45:00,TRF-03,Transformer,68.46,58.64,1.915,Normal
2024-01-16 04:50:00,TRF-04,Transformer,70.5,62.1,1.986,Normal
2024-01-16 04:55:00,TRF-05,Transformer,74.56,79.3,2.247,Normal
2024-01-16 05:00:00,TRF-01,Transformer,69.14,62.04,2.089,Normal
2024-01-16 05:05:00,TRF-02,Transformer,68.99,68.65,1.973,Normal
2024-01-16 05:10:00,TRF-03,Transformer,70.3,62.32,2.029,Normal
2024-01-16 05:15:00,TRF-04,Transformer,68.54,64.21,2.131,Normal
2024-01-16 05:20:00,TRF-05,Transformer,70.85,73.05,2.108,Normal
2024-01-16 05:25:00,TRF-01,Transformer,79.53,90.65,2.213,Warning
2024-01-16 05:30:00,TRF-02,Transformer,80.39,95.91,2.174,Warning
2024-01-16 05:35:00,TRF-03,Transformer,72.01,76.33,2.143,Normal
2024-01-16 05:40:00,TRF-04,Transformer,77.34,88.56,2.265,Normal
2024-01-16 05:45:00,TRF-05,Transformer,76.5,84.04,2.077,Normal
2024-01-16 05:50:00,TRF-01,Transformer,80.02,93.42,2.184,Warning
2024-01-16 05:55:00,TRF-02,Transformer,75.98,76.59,2.129,Normal
2024-01-16 06:00:00,TRF-03,Transformer,74.05,77.79,2.253,Normal
2024-01-16 06:05:00,TRF-04,Transformer,73.51,72.61,2.266,Normal
2024-01-16 06:10:00,TRF-05,Transformer,71.07,62.91,2.015,Normal
2024-01-16 06:15:00,TRF-01,Transformer,68.47,57.41,2.176,Normal
2024-01-16 06:20:00,TRF-02,Transformer,68.08,54.13,2.126,Normal
2024-01-16 06:25:00,TRF-03,Transformer,58.79,32.64,1.976,Normal
2024-01-16 06:30:00,TRF-04,Transformer,60.96,45.42,1.972,Normal
2024-01-16 06:35:00,TRF-05,Transformer,65.22,60.66,2.111,Normal
2024-01-16 06:40:00,TRF-01,Transformer,62.26,46.59,2.103,Normal
2024-01-16 06:45:00,TRF-02,Transformer,63.91,55.11,2.087,Normal
2024-01-16 06:50:00,TRF-03,Transformer,56.13,31.15,1.897,Normal
2024-01-16 06:55:00,TRF-04,Transformer,59.85,32.93,2.089,Normal
2024-01-16 07:00:00,TRF-05,Transformer,62.09,44.12,2.003,Normal
2024-01-16 07:05:00,TRF-01,Transformer,64.39,49.19,2.016,Normal
2024-01-16 07:10:00,TRF-02,Transformer,65.75,58.1,1.978,Normal
2024-01-16 07:15:00,TRF-03,Transformer,70.67,58.87,2.306,Normal
2024-01-16 07:20:00,TRF-04,Transformer,70.35,59.76,2.118,Normal
2024-01-16 07:25:00,TRF-05,Transformer,68.29,62.81,1.983,Normal
2024-01-16 07:30:00,TRF-01,Transformer,73.47,78.52,2.077,Normal
2024-01-16 07:35:00,TRF-02,Transformer,75.08,69.08,2.303,Normal
2024-01-16 07:40:00,TRF-03,Transformer,65.89,51.79,1.936,Normal
2024-01-16 07:45:00,TRF-04,Transformer,67.88,56.3,2.023,Normal
2024-01-16 07:50:00,TRF-05,Transformer,57.49,41.48,2.023,Normal
2024-01-16 07:55:00,TRF-01,Transformer,57.26,35.51,1.935,Normal
2024-01-16 08:00:00,TRF-02,Transformer,63.08,48.62,1.96,Normal
2024-01-16 08:05:00,TRF-03,Transformer,63.61,49.13,1.993,Normal
2024-01-16 08:10:00,TRF-04,Transformer,55.07,33.63,2.122,Normal
2024-01-16 08:15:00,TRF-05,Transformer,59.71,42.67,1.924,Normal
2024-01-16 08:20:00,TRF-01,Transformer,64.42,52.52,1.991,Normal
2024-01-16 08:25:00,TRF-02,Transformer,66.14,49.49,2.038,Normal
2024-01-16 08:30:00,TRF-03,Transformer,61.54,41.26,2.022,Normal
2024-01-16 08:35:00,TRF-04,Transformer,62.09,44.05,2.025,Normal
2024-01-16 08:40:00,TRF-05,Transformer,62.06,53.18,1.98,Normal
2024-01-16 08:45:00,TRF-01,Transformer,63.71,44.5,2.315,Normal
2024-01-16 08:50:00,TRF-02,Transformer,51.59,21.54,2.034,Normal
2024-01-16 08:55:00,TRF-03,Transformer,50.53,16.49,2.164,Normal
2024-01-16 09:00:00,TRF-04,Transformer,51.33,21.38,2.05,Normal
2024-01-16 09:05:00,TRF-05,Transformer,44.34,2.52,1.975,Normal
2024-01-16 09:10:00,TRF-01,Transformer,48.21,8.57,2.086,Normal
2024-01-16 09:15:00,TRF-02,Transformer,43.79,0.0,2.053,Normal
2024-01-16 09:20:00,TRF-03,Transformer,50.0,13.1,2.022,Normal
2024-01-16 09:25:00,TRF-04,Transformer,48.61,6.5,1.897,Normal
2024-01-16 09:30:00,TRF-05,Transformer,45.91,0.0,1.954,Warning
2024-01-16 09:35:00,TRF-01,Transformer,46.34,0.28,2.027,Normal
2024-01-16 09:40:00,TRF-02,Transformer,45.25,1.28,1.953,Normal
2024-01-16 09:45:00,TRF-03,Transformer,46.62,1.8,2.101,Normal
2024-01-16 09:50:00,TRF-04,Transformer,44.4,0.0,1.909,Normal
2024-01-16 09:55:00,TRF-05,Transformer,45.78,0.0,1.884,Normal
2024-01-16 10:00:00,TRF-01,Transformer,43.53,0.0,1.915,Warning
2024-01-16 10:05:00,TRF-02,Transformer,44.53,0.0,1.893,Normal
2024-01-16 10:10:00,TRF-03,Transformer,43.33,1.41,1.909,Normal
2024-01-16 10:15:00,TRF-04,Transformer,47.41,4.38,1.898,Normal
2024-01-16 10:20:00,TRF-05,Transformer,46.69,5.5,2.156,Normal
2024-01-16 10:25:00,TRF-01,Transformer,51.04,16.05,2.027,Normal
2024-01-16 10:30:00,TRF-02,Transformer,46.34,6.48,2.173,Normal
2024-01-16 10:35:00,TRF-03,Transformer,57.56,35.13,1.982,Normal
2024-01-16 10:40:00,TRF-04,Transformer,62.42,40.6,1.985,Normal
2024-01-16 10:45:00,TRF-05,Transformer,63.87,49.45,1.977,Normal
2024-01-16 10:50:00,TRF-01,Transformer,64.57,52.69,2.03,Normal
2024-01-16 10:55:00,TRF-02,Transformer,66.82,55.02,1.975,Normal
2024-01-16 11:00:00,TRF-03,Transformer,61.3,46.05,1.951,Normal
2024-01-16 11:05:00,TRF-04,Transformer,53.89,28.53,1.873,Normal
2024-01-16 11:10:00,TRF-05,Transformer,60.3,39.08,2.075,Normal
2024-01-16 11:15:00,TRF-01,Transformer,57.91,30.73,1.809,Normal
2024-01-16 11:20:00,TRF-02,Transformer,58.43,36.28,1.912,Normal
2024-01-16 11:25:00,TRF-03,Transformer,61.64,43.2,1.967,Normal
2024-01-16 11:30:00,TRF-04,Transformer,60.42,38.27,1.998,Normal
2024-01-16 11:35:00,TRF-05,Transformer,60.87,49.74,1.923,Normal
2024-01-16 11:40:00,TRF-01,Transformer,65.95,55.1,2.021,Normal
2024-01-16 11:45:00,TRF-02,Transformer,63.15,53.82,1.877,Normal
2024-01-16 11:50:00,TRF-03,Transformer,68.6,61.85,1.938,Normal
2024-01-16 11:55:00,TRF-04,Transformer,64.21,57.92,1.964,Normal
2024-01-16 12:00:00,TRF-05,Transformer,66.75,59.42,1.955,Normal
2024-01-16 12:05:00,TRF-01,Transformer,67.13,61.4,2.032,Normal
2024-01-16 12:10:00,TRF-02,Transformer,62.57,49.27,2.006,Normal
2024-01-16 12:15:00,TRF-03,Transformer,63.15,49.36,2.013,Normal
2024-01-16 12:20:00,TRF-04,Transformer,75.86,76.91,2.232,Normal
2024-01-16 12:25:00,TRF-05,Transformer,75.29,73.54,2.223,Normal
2024-01-16 12:30:00,TRF-01,Transformer,81.34,94.37,2.201,Warning
2024-01-16 12:35:00,TRF-02,Transformer,80.54,95.61,2.15,Warning
2024-01-16 12:40:00,TRF-03,Transformer,79.52,90.81,2.275,Warning
2024-01-16 12:45:00,TRF-04,Transformer,77.9,90.38,2.186,Critical
2024-01-16 12:50:00,TRF-05,Transformer,79.53,94.48,2.232,Warning
2024-01-16 12:55:00,TRF-01,Transformer,73.24,77.01,2.058,Normal
2024-01-16 13:00:00,TRF-02,Transformer,69.97,68.91,2.115,Normal
2024-01-16 13:05:00,TRF-03,Transformer,75.45,80.62,2.116,Normal
2024-01-16 13:10:00,TRF-04,Transformer,73.79,74.49,2.094,Normal
2024-01-16 13:15:00,TRF-05,Transformer,73.44,69.55,2.041,Normal
2024-01-16 13:20:00,TRF-01,Transformer,70.1,66.92,1.958,Normal
2024-01-16 13:25:00,TRF-02,Transformer,68.51,63.44,1.914,Normal
2024-01-16 13:30:00,TRF-03,Transformer,63.04,44.44,2.061,Normal
2024-01-16 13:35:00,TRF-04,Transformer,64.89,49.06,2.002,Normal
2024-01-16 13:40:00,TRF-05,Transformer,69.16,67.67,1.995,Normal
2024-01-16 13:45:00,TRF-01,Transformer,80.11,84.63,2.349,Normal
2024-01-16 13:50:00,TRF-02,Transformer,82.65,98.41,2.212,Warning
2024-01-16 13:55:00,TRF-03,Transformer,79.63,84.19,2.153,Normal
2024-01-16 14:00:00,TRF-04,Transformer,76.39,81.46,2.284,Normal
2024-01-16 14:05:00,TRF-05,Transformer,72.66,76.88,2.182,Normal
2024-01-16 14:10:00,TRF-01,Transformer,80.91,91.78,2.23,Warning
2024-01-16 14:15:00,TRF-02,Transformer,80.56,98.97,2.164,Warning
2024-01-16 14:20:00,TRF-03,Transformer,89.6,115.67,2.226,Warning
2024-01-16 14:25:00,TRF-04,Transformer,84.67,103.66,2.338,Warning
2024-01-16 14:30:00,TRF-05,Transformer,82.96,94.65,2.137,Warning
2024-01-16 14:35:00,TRF-01,Transformer,86.67,102.4,2.475,Warning
2024-01-16 14:40:00,TRF-02,Transformer,75.05,77.06,2.058,Normal
2024-01-16 14:45:00,TRF-03,Transformer,73.55,76.74,2.121,Normal
2024-01-16 14:50:00,TRF-04,Transformer,81.37,94.28,2.242,Warning
2024-01-16 14:55:00,TRF-05,Transformer,83.96,100.97,2.27,Warning
2024-01-16 15:00:00,TRF-01,Transformer,87.53,110.4,2.287,Warning
2024-01-16 15:05:00,TRF-02,Transformer,76.41,84.37,2.117,Normal
2024-01-16 15:10:00,TRF-03,Transformer,75.03,69.98,2.273,Normal
2024-01-16 15:15:00,TRF-04,Transformer,77.41,82.5,2.298,Normal
2024-01-16 15:20:00,TRF-05,Transformer,83.16,96.14,2.283,Warning
2024-01-16 15:25:00,TRF-01,Transformer,72.36,79.46,2.086,Normal
